date,value
2024-07-22,2041.5999755859375
2024-07-23,2064.56005859375
2024-07-24,2059.159912109375
2024-07-25,2046.3499755859375
2024-07-29,2021.050048828125
2024-07-30,2005.22998046875
2024-07-31,2011.77001953125
2024-08-01,1983.510009765625
2024-08-05,1916.1300048828125
2024-08-06,1948.3499755859375
2024-08-07,1978.1800537109375
2024-08-08,2005.9300537109375
2024-08-12,1986.6600341796875
2024-08-14,2022.199951171875
2024-08-15,2055.1201171875
2024-08-19,2056.7900390625
2024-08-20,2060.25
2024-08-21,2045.6400146484375
2024-08-22,2051.2099609375
2024-08-26,2077.14990234375
2024-08-27,2077.81005859375
2024-08-28,2090.31005859375
2024-08-29,2093.080078125
2024-09-02,2091.77001953125
2024-09-03,2061.52001953125
2024-09-04,2047.6300048828125
2024-09-05,2071.919921875
2024-09-09,2038.8599853515625
2024-09-10,2030.6099853515625
2024-09-11,2033.0
2024-09-12,2054.4599609375
2024-09-16,2016.9200439453125
2024-09-17,1993.1199951171875
2024-09-18,2003.0899658203125
2024-09-19,1989.4200439453125
2024-09-23,2029.1800537109375
2024-09-24,2048.7900390625
2024-09-25,2067.8798828125
2024-09-26,2095.760009765625
2024-09-30,2123.639892578125
2024-10-01,2093.47998046875
2024-10-07,2093.070068359375
2024-10-08,2098.389892578125
2024-10-09,2113.4599609375
2024-10-10,2093.550048828125
2024-10-14,2123.860107421875
2024-10-15,2137.2900390625
2024-10-21,2177.090087890625
2024-10-22,2155.39990234375
2024-10-28,2174.239990234375
2024-10-29,2189.860107421875
2024-10-30,2218.89990234375
2024-10-31,2203.969970703125
2024-11-04,2207.830078125
2024-11-05,2218.6201171875
2024-11-06,2223.75
2024-11-07,2229.989990234375
2024-11-11,2276.030029296875
2024-11-12,2297.860107421875
2024-11-13,2303.110107421875
2024-11-14,2267.590087890625
2024-11-18,2247.580078125
2024-11-19,2254.800048828125
2024-11-20,2247.3798828125
2024-11-21,2258.93994140625
2024-11-25,2281.2099609375
2024-11-26,2303.389892578125
2024-11-27,2276.81005859375
2024-11-28,2260.489990234375
2024-12-02,2289.800048828125
2024-12-03,2315.52001953125
2024-12-04,2322.659912109375
2024-12-05,2321.780029296875
2024-12-09,2358.43994140625
2024-12-10,2348.60009765625
2024-12-11,2333.669921875
2024-12-12,2332.300048828125
2024-12-16,2344.419921875
2024-12-17,2367.989990234375
2024-12-18,2383.739990234375
2024-12-19,2364.3701171875
2024-12-23,2388.179931640625
2024-12-24,2402.75
2024-12-25,2394.0
2024-12-26,2379.760009765625
2024-12-30,2365.81005859375
2024-12-31,2392.739990234375
2025-01-02,2414.280029296875
2025-01-06,2456.43994140625
2025-01-07,2458.110107421875
2025-01-08,2439.97998046875
2025-01-09,2450.22998046875
2025-01-13,2454.090087890625
2025-01-14,2487.340087890625
2025-01-15,2514.969970703125
2025-01-16,2525.389892578125
2025-01-20,2551.77001953125
2025-01-21,2551.89990234375
2025-01-22,2537.330078125
2025-01-23,2517.68994140625
2025-01-27,2463.60009765625
2025-01-28,2467.820068359375
2025-01-29,2473.22998046875
2025-01-30,2448.64990234375
2025-02-03,2449.010009765625
2025-02-04,2475.909912109375
2025-02-05,2508.989990234375
2025-02-06,2508.14990234375
2025-02-10,2515.47998046875
2025-02-11,2490.89990234375
2025-02-12,2455.10009765625
2025-02-13,2499.31005859375
2025-02-17,2492.419921875
2025-02-18,2534.02001953125
2025-02-19,2528.010009765625
2025-02-20,2514.570068359375
2025-02-24,2463.639892578125
2025-02-25,2460.909912109375
2025-02-26,2471.969970703125
2025-02-27,2469.610107421875
2025-03-03,2497.5
2025-03-04,2451.68994140625
2025-03-05,2479.639892578125
2025-03-06,2467.0400390625
2025-03-10,2477.590087890625
2025-03-11,2462.239990234375
2025-03-12,2493.35009765625
2025-03-13,2510.919921875
2025-03-17,2530.3701171875
2025-03-18,2517.449951171875
2025-03-19,2504.6298828125
2025-03-20,2501.72998046875
2025-03-24,2466.5
2025-03-25,2470.080078125
2025-03-26,2439.6201171875
2025-03-27,2461.340087890625
2025-03-31,2418.22998046875
2025-04-01,2426.550048828125
2025-04-02,2463.68994140625
2025-04-03,2448.469970703125
2025-04-07,2372.989990234375
2025-04-08,2407.6201171875
2025-04-09,2371.739990234375
2025-04-10,2417.669921875
2025-04-14,2470.14990234375
2025-04-15,2481.199951171875
2025-04-16,2495.7900390625
2025-04-17,2490.580078125
2025-04-21,2461.080078125
2025-04-22,2468.06005859375
2025-04-23,2505.93994140625
2025-04-24,2506.93994140625
2025-04-28,2506.10009765625
2025-04-29,2517.97998046875
2025-05-05,2548.739990234375
2025-05-06,2569.14990234375
2025-05-07,2609.360107421875
2025-05-08,2636.159912109375
2025-05-12,2636.4599609375
2025-05-13,2630.9599609375
2025-05-14,2639.280029296875
2025-05-15,2629.530029296875
2025-05-19,2648.570068359375
2025-05-20,2643.14990234375
2025-05-21,2626.72998046875
2025-05-22,2593.860107421875
2025-05-26,2649.75
2025-05-27,2664.169921875
2025-05-28,2678.39990234375
2025-05-29,2701.679931640625
2025-06-03,2710.81005859375
2025-06-04,2703.2099609375
2025-06-05,2734.89990234375
2025-06-09,2729.639892578125
2025-06-10,2731.800048828125
2025-06-11,2736.77001953125
2025-06-12,2694.0400390625
2025-06-16,2756.800048828125
2025-06-17,2765.0400390625
2025-06-18,2805.280029296875
2025-06-19,2834.31005859375
2025-06-23,2840.760009765625
2025-06-24,2875.31005859375
2025-06-25,2927.760009765625
2025-06-26,2904.7099609375
2025-06-30,2958.699951171875
2025-07-01,2946.89990234375
2025-07-02,3003.02001953125
2025-07-03,3027.639892578125
2025-07-07,3024.02001953125
2025-07-08,3015.60009765625
2025-07-09,3063.639892578125
2025-07-10,3055.9599609375
2025-07-14,2985.93994140625
2025-07-15,2997.1201171875
2025-07-16,2984.550048828125
2025-07-17,3007.52001953125
2025-07-21,3031.570068359375
2025-07-22,3033.64990234375
2025-07-23,3070.35009765625
2025-07-24,3034.89990234375
2025-07-28,3038.64990234375
2025-07-29,3036.320068359375
2025-07-30,3022.699951171875
2025-07-31,3014.72998046875
2025-08-04,2987.070068359375
2025-08-05,2953.510009765625
2025-08-06,2927.739990234375
2025-08-07,2935.60009765625
2025-08-11,2946.489990234375
2025-08-12,2898.780029296875
2025-08-13,2949.43994140625
2025-08-14,2967.070068359375
2025-08-18,2986.60009765625
2025-08-19,3003.7900390625
2025-08-20,2975.389892578125
2025-08-21,2998.570068359375
2025-08-25,3048.080078125
2025-08-26,3066.340087890625
2025-08-27,3074.300048828125
2025-08-28,3071.9599609375
2025-09-01,3038.64990234375
2025-09-02,2997.300048828125
2025-09-03,3019.449951171875
2025-09-04,3047.18994140625
2025-09-08,3079.2900390625
2025-09-09,3133.780029296875
2025-09-10,3124.3701171875
2025-09-11,3092.8798828125
2025-09-15,3053.1201171875
2025-09-16,3063.169921875
2025-09-17,3000.169921875
2025-09-18,3021.860107421875
2025-09-25,3034.830078125
2025-09-29,3110.81005859375
2025-09-30,3199.550048828125
2025-10-08,3202.840087890625
2025-10-09,3275.469970703125
2025-10-15,3248.989990234375
2025-10-16,3210.909912109375
2025-10-20,3208.010009765625
2025-10-21,3176.409912109375
2025-10-22,3178.969970703125
2025-10-23,3199.10009765625
2025-10-27,3236.4599609375
2025-10-28,3206.35009765625
2025-10-29,3260.110107421875
2025-10-30,3273.429931640625
2025-11-03,3320.5400390625
