date,value
2025-07-03,3353.389892578125
2025-07-07,3332.610107421875
2025-07-08,3300.47998046875
2025-07-09,3357.39990234375
2025-07-10,3356.47998046875
2025-07-14,3297.39990234375
2025-07-15,3340.889892578125
2025-07-16,3335.340087890625
2025-07-17,3361.010009765625
2025-07-21,3382.860107421875
2025-07-22,3379.64990234375
2025-07-23,3430.2900390625
2025-07-24,3391.840087890625
2025-07-28,3356.300048828125
2025-07-29,3349.800048828125
2025-07-30,3311.389892578125
2025-07-31,3323.409912109375
2025-08-04,3257.360107421875
2025-08-05,3177.2099609375
2025-08-06,3154.669921875
2025-08-07,3151.25
2025-08-11,3169.070068359375
2025-08-12,3099.9599609375
2025-08-13,3218.679931640625
2025-08-14,3274.2099609375
2025-08-18,3287.97998046875
2025-08-19,3318.830078125
2025-08-20,3296.77001953125
2025-08-21,3303.419921875
2025-08-25,3354.89990234375
2025-08-26,3354.409912109375
2025-08-27,3345.360107421875
2025-08-28,3335.02001953125
2025-09-01,3313.39990234375
2025-09-02,3246.02001953125
2025-09-03,3279.449951171875
2025-09-04,3328.699951171875
2025-09-08,3396.340087890625
2025-09-09,3445.18994140625
2025-09-10,3445.110107421875
2025-09-11,3401.219970703125
2025-09-15,3305.909912109375
2025-09-16,3296.510009765625
2025-09-17,3202.840087890625
2025-09-18,3254.64990234375
2025-09-25,3192.68994140625
2025-09-29,3284.9599609375
2025-09-30,3420.60009765625
2025-10-08,3479.64990234375
2025-10-09,3616.010009765625
2025-10-15,3592.2099609375
2025-10-16,3599.760009765625
2025-10-20,3537.419921875
2025-10-21,3500.77001953125
2025-10-22,3514.639892578125
2025-10-23,3543.25
2025-10-27,3567.8701171875
2025-10-28,3533.300048828125
2025-10-29,3574.639892578125
2025-10-30,3567.239990234375
2025-11-03,3624.739990234375
2025-11-04,3602.0400390625
2025-11-05,3617.300048828125
2025-11-06,3579.419921875
2025-11-10,3624.8798828125
2025-11-11,3619.780029296875
2025-11-12,3677.14990234375
2025-11-13,3697.070068359375
2025-11-17,3672.919921875
2025-11-18,3604.909912109375
2025-11-19,3601.8798828125
2025-11-20,3556.739990234375
2025-11-24,3566.3798828125
2025-11-25,3558.580078125
2025-11-26,3591.43994140625
2025-11-27,3620.739990234375
2025-12-01,3659.239990234375
2025-12-02,3704.010009765625
2025-12-03,3683.610107421875
2025-12-04,3659.2099609375
2025-12-08,3682.719970703125
2025-12-09,3680.179931640625
2025-12-10,3658.780029296875
2025-12-11,3734.199951171875
2025-12-15,3676.590087890625
2025-12-16,3730.56005859375
2025-12-17,3763.340087890625
2025-12-18,3791.860107421875
2025-12-22,3803.080078125
2025-12-23,3814.820068359375
2025-12-24,3844.610107421875
2025-12-25,3738.179931640625
2025-12-29,3773.239990234375
2025-12-30,3827.679931640625
2025-12-31,3813.830078125
2026-01-01,3899.780029296875
2026-01-05,4017.919921875
2026-01-06,4086.989990234375
2026-01-07,4100.41015625
2026-01-08,4080.699951171875
2026-01-09,4117.3798828125
2026-01-12,4114.2900390625
2026-01-13,4114.08984375
2026-01-14,4125.259765625
2026-01-15,4116.18017578125
2026-01-16,4143.39013671875
2026-01-19,4088.239990234375
2026-01-20,4034.10009765625
2026-01-21,4002.7900390625
2026-01-22,4066.050048828125
2026-01-23,4115.35986328125
2026-01-26,4138.81982421875
2026-01-27,4113.22998046875
2026-01-28,4054.239990234375
2026-01-29,4021.570068359375
2026-01-30,3991.10009765625
2026-02-02,4036.06005859375
2026-02-03,4092.1298828125
2026-02-04,4064.050048828125
2026-02-05,4011.340087890625
2026-02-06,3978.2099609375
2026-02-09,4023.47998046875
2026-02-10,4081.639892578125
2026-02-11,4064.68994140625
2026-02-12,4094.510009765625
2026-02-13,4066.179931640625
2026-02-16,4097.02001953125
2026-02-17,4079.9599609375
2026-02-18,4100.4501953125
2026-02-19,4046.5
2026-02-20,4093.010009765625
2026-02-23,4059.3701171875
2026-02-24,3937.31005859375
2026-02-25,3908.56005859375
2026-02-26,3896.389892578125
2026-02-27,3891.449951171875
2026-03-02,4075.550048828125
2026-03-04,4112.77978515625
2026-03-05,4228.56982421875
2026-03-06,4229.2900390625
2026-03-09,4136.77978515625
2026-03-10,4058.330078125
2026-03-11,4011.4599609375
2026-03-12,3922.830078125
2026-03-13,3915.010009765625
2026-03-16,3891.89990234375
2026-03-17,3963.89990234375
2026-03-18,3996.360107421875
2026-03-19,3973.25
2026-03-20,3990.860107421875
2026-03-23,3888.389892578125
2026-03-24,3836.199951171875
2026-03-25,3842.85009765625
2026-03-26,3848.85009765625
2026-03-27,3754.949951171875
2026-03-30,3668.0
2026-03-31,3737.429931640625
2026-04-03,3831.97998046875
2026-04-06,3851.8798828125
2026-04-09,3898.18994140625
2026-04-10,3961.409912109375
2026-04-13,3897.510009765625
2026-04-14,3937.340087890625
2026-04-15,3908.419921875
2026-04-16,3862.7099609375
2026-04-17,3965.419921875
2026-04-20,3972.56005859375
2026-04-23,4007.969970703125
2026-04-24,3968.6201171875
2026-04-27,4003.219970703125
2026-04-28,4031.360107421875
2026-04-29,4095.530029296875
2026-04-30,4093.4599609375
2026-05-01,4171.10986328125
2026-05-04,4206.02001953125
2026-05-05,4301.81005859375
2026-05-06,4342.31005859375
2026-05-07,4333.5
2026-05-08,4319.14013671875
2026-05-11,4264.56005859375
2026-05-12,4252.419921875
2026-05-13,4127.58984375
2026-05-14,4141.52001953125
2026-05-15,4074.5400390625
2026-05-18,4035.889892578125
2026-05-19,4045.530029296875
2026-05-20,4087.840087890625
2026-05-25,4226.7998046875
2026-05-26,4176.41015625
2026-05-27,4242.259765625
2026-05-28,4248.22998046875
2026-05-29,4298.7099609375
2026-06-01,4100.35986328125
2026-06-02,4092.43994140625
2026-06-03,4078.89990234375
2026-06-04,4042.8701171875
2026-06-05,4092.860107421875
2026-06-08,4047.330078125
2026-06-09,4022.06005859375
2026-06-10,3933.35009765625
2026-06-11,4012.43994140625
2026-06-12,4112.85009765625
2026-06-15,3971.64990234375
2026-06-16,3918.5
2026-06-17,3838.909912109375
2026-06-18,3866.530029296875
2026-06-19,3880.159912109375
2026-06-22,3803.949951171875
2026-06-23,3799.85009765625
2026-06-24,3819.97998046875
2026-06-25,3772.389892578125
2026-06-26,3760.330078125
2026-06-29,3796.1201171875
2026-06-30,3818.9599609375
2026-07-01,3921.889892578125
2026-07-02,3949.02001953125
2026-07-03,4013.260009765625
2026-07-06,4063.469970703125
2026-07-07,3978.8798828125
2026-07-08,3938.110107421875
2026-07-09,3859.219970703125
2026-07-10,3849.81005859375
2026-07-13,3831.77001953125
2026-07-14,3818.56005859375
2026-07-15,3905.699951171875
2026-07-16,3898.75
2026-07-17,3885.320068359375
2026-07-20,3898.9599609375
2026-07-21,3926.219970703125
