date,value
2023-Q1,200.486
2023-Q2,201.876
2023-Q3,198.553
2023-Q4,204.69400000000002
2024-Q1,213.741
2024-Q2,210.281
2024-Q3,220.377
2024-Q4,214.57
2025-Q1,218.811
2025-Q2,228.25
2025-Q3,231.88
2025-Q4,229.508
2026-Q1,229.406
