date,value
2023-10-11,80.7353228992
2023-10-12,80.8502755106
2023-10-13,80.8161277349
2023-10-16,81.1496581783
2023-10-17,81.6473494003
2023-10-18,81.9147782212
2023-10-19,81.9232046878
2023-10-20,82.4049034371
2023-10-23,82.8098085885
2023-10-24,82.9435816752
2023-10-25,82.7695759056
2023-10-26,82.9417129101
2023-10-27,83.0754897812
2023-10-30,82.6257541759
2023-10-31,82.0291122288
2023-11-01,81.9213550319
2023-11-02,80.9624015364
2023-11-03,81.4676141937
2023-11-06,79.6788368149
2023-11-07,79.1824855545
2023-11-08,78.7904697113
2023-11-09,78.8972491467
2023-11-10,79.2011036123
2023-11-13,79.1140724935
2023-11-14,78.5355560421
2023-11-15,77.7423858879
2023-11-16,77.9678469207
2023-11-17,76.9537292743
2023-11-20,77.2311232539
2023-11-21,77.0160341685
2023-11-22,77.203632168
2023-11-23,77.3466816012
2023-11-24,77.4245920407
2023-11-27,77.3113600783
2023-11-28,76.9233724317
2023-11-29,76.4260985475
2023-11-30,77.0439551922
2023-12-01,77.5023840541
2023-12-04,76.8612393589
2023-12-05,77.0574438202
2023-12-06,76.5505966239
2023-12-07,76.4136921226
2023-12-08,76.3639746207
2023-12-11,76.6527680274
2023-12-12,76.5788705061
2023-12-13,76.5210643893
2023-12-14,76.5969309792
2023-12-15,76.1617492402
2023-12-18,75.8133901883
2023-12-19,75.6498453355
2023-12-20,75.7518966846
2023-12-21,75.1554419584
2023-12-22,74.9189586676
2023-12-26,75.5314357612
2023-12-27,75.533096563
2023-12-28,75.7174880547
2023-12-29,75.7384458133
2024-01-02,75.2507221128
2024-01-03,75.5969464807
2024-01-04,75.7105464117
2024-01-05,75.7711669707
2024-01-08,77.103333122
2024-01-09,77.0852281338
2024-01-10,77.9223969248
2024-01-11,77.5653972571
2024-01-12,77.3837767031
2024-01-15,77.8279065449
2024-01-16,77.8610844457
2024-01-17,78.1038609058
2024-01-18,77.7794442309
2024-01-19,77.4123403739
2024-01-22,77.8937081095
2024-01-23,77.8232073595
2024-01-24,76.9014869746
2024-01-25,76.49182849479999
2024-01-26,76.4979537893
2024-01-29,76.0402997172
2024-01-30,75.35413047680001
2024-01-31,74.988840779
2024-02-01,75.289428875
2024-02-02,75.3282667249
2024-02-05,75.4707192492
2024-02-06,74.84736062569999
2024-02-07,74.99723154029999
2024-02-08,75.3589986832
2024-02-09,75.7085895496
2024-02-12,75.6944554305
2024-02-13,74.91550352819999
2024-02-14,75.01507575640001
2024-02-15,74.4179367059
2024-02-16,74.0729466097
2024-02-19,74.3557479208
2024-02-20,75.0848939319
2024-02-21,75.563611369
2024-02-22,74.9669942081
2024-02-23,74.67797674629999
2024-02-26,75.0390775909
2024-02-28,74.118997581
2024-02-29,73.682857676
2024-03-01,73.1968089107
2024-03-04,73.4697963511
2024-03-05,73.8034049874
2024-03-06,74.2127018101
2024-03-07,73.94182973080001
2024-03-08,73.83435284800001
