date,value
2024-07-15,4.33050012588501
2024-07-16,4.3354997634887695
2024-07-17,4.350500106811523
2024-07-18,4.289000034332275
2024-07-19,4.264500141143799
2024-07-22,4.267499923706055
2024-07-23,4.2729997634887695
2024-07-24,4.2789998054504395
2024-07-25,4.271500110626221
2024-07-26,4.281000137329102
2024-07-29,4.293499946594238
2024-07-30,4.286499977111816
2024-07-31,4.318999767303467
2024-08-01,4.328499794006348
2024-08-02,4.387499809265137
2024-08-05,4.397500038146973
2024-08-06,4.374000072479248
2024-08-07,4.356500148773193
2024-08-08,4.351500034332275
2024-08-09,4.363500118255615
2024-08-12,4.36899995803833
2024-08-13,4.381499767303467
2024-08-14,4.401000022888184
2024-08-15,4.381499767303467
2024-08-16,4.387499809265137
2024-08-19,4.406499862670898
2024-08-20,4.423500061035156
2024-08-21,4.436999797821045
2024-08-22,4.414000034332275
2024-08-23,4.440000057220459
2024-08-27,4.435999870300293
2024-08-28,4.444499969482422
2024-08-29,4.426000118255615
2024-08-30,4.420499801635742
2024-09-02,4.406499862670898
2024-09-03,4.424499988555908
2024-09-04,4.438499927520752
2024-09-05,4.456999778747559
2024-09-06,4.478499889373779
2024-09-09,4.455999851226807
2024-09-10,4.4604997634887695
2024-09-11,4.480500221252441
2024-09-12,4.4654998779296875
2024-09-13,4.495500087738037
2024-09-16,4.508500099182129
2024-09-17,4.495999813079834
2024-09-18,4.48799991607666
2024-09-19,4.484499931335449
2024-09-20,4.484499931335449
2024-09-23,4.480500221252441
2024-09-24,4.494500160217285
2024-09-25,4.482999801635742
2024-09-26,4.486499786376953
2024-09-27,4.488500118255615
2024-09-30,4.491499900817871
2024-10-01,4.493000030517578
2024-10-02,4.463500022888184
2024-10-03,4.459000110626221
2024-10-04,4.40749979019165
2024-10-07,4.40500020980835
2024-10-08,4.4054999351501465
2024-10-09,4.396500110626221
2024-10-10,4.39900016784668
2024-10-11,4.4004998207092285
2024-10-14,4.381499767303467
2024-10-15,4.396999835968018
2024-10-16,4.408999919891357
2024-10-17,4.390999794006348
2024-10-18,4.395999908447266
2024-10-21,4.365499973297119
2024-10-22,4.362500190734863
2024-10-23,4.347499847412109
2024-10-24,4.35699987411499
2024-10-25,4.362500190734863
2024-10-28,4.347499847412109
2024-10-29,4.338500022888184
2024-10-30,4.350500106811523
2024-10-31,4.3470001220703125
2024-11-01,4.340000152587891
2024-11-04,4.3520002365112305
2024-11-05,4.3460001945495605
2024-11-06,4.30049991607666
2024-11-07,4.338500022888184
2024-11-08,4.3404998779296875
2024-11-11,4.317500114440918
2024-11-12,4.302000045776367
2024-11-13,4.289999961853027
2024-11-14,4.296500205993652
2024-11-15,4.2820000648498535
2024-11-18,4.28000020980835
2024-11-19,4.300000190734863
2024-11-20,4.2820000648498535
2024-11-21,4.2829999923706055
2024-11-22,4.27400016784668
2024-11-25,4.310500144958496
2024-11-26,4.300000190734863
2024-11-27,4.3429999351501465
2024-11-28,4.340000152587891
2024-11-29,4.359000205993652
2024-12-02,4.35699987411499
2024-12-03,4.351500034332275
2024-12-04,4.3495001792907715
2024-12-05,4.361999988555908
2024-12-06,4.375
2024-12-09,4.362500190734863
2024-12-10,4.356500148773193
2024-12-11,4.3460001945495605
2024-12-12,4.33050012588501
2024-12-13,4.309999942779541
2024-12-16,4.3125
2024-12-17,4.305500030517578
2024-12-18,4.311999797821045
2024-12-19,4.270999908447266
2024-12-20,4.271500110626221
2024-12-23,4.272500038146973
2024-12-24,4.267499923706055
2024-12-27,4.272500038146973
2024-12-30,4.258500099182129
2024-12-31,4.276500225067139
2025-01-02,4.257500171661377
2025-01-03,4.256499767303467
2025-01-06,4.251500129699707
2025-01-07,4.237500190734863
2025-01-08,4.230999946594238
2025-01-09,4.229000091552734
2025-01-10,4.208000183105469
2025-01-13,4.184000015258789
2025-01-14,4.202000141143799
2025-01-15,4.236499786376953
2025-01-16,4.184999942779541
2025-01-17,4.177999973297119
2025-01-20,4.190999984741211
2025-01-21,4.196000099182129
2025-01-22,4.205999851226807
2025-01-23,4.197000026702881
2025-01-24,4.215000152587891
2025-01-27,4.235499858856201
2025-01-28,4.210000038146973
2025-01-29,4.209499835968018
2025-01-30,4.229000091552734
2025-01-31,4.227499961853027
2025-02-03,4.210000038146973
2025-02-04,4.231500148773193
2025-02-05,4.258500099182129
2025-02-06,4.25
2025-02-07,4.235000133514404
2025-02-10,4.236000061035156
2025-02-11,4.21999979019165
2025-02-12,4.209000110626221
2025-02-13,4.241499900817871
2025-02-14,4.266499996185303
2025-02-17,4.244999885559082
2025-02-18,4.249499797821045
2025-02-19,4.22599983215332
2025-02-20,4.251999855041504
2025-02-21,4.260499954223633
2025-02-24,4.265500068664551
2025-02-25,4.2779998779296875
2025-02-26,4.2855000495910645
2025-02-27,4.263500213623047
2025-02-28,4.274499893188477
2025-03-03,4.2820000648498535
2025-03-04,4.296500205993652
2025-03-05,4.301000118255615
2025-03-06,4.296000003814697
2025-03-07,4.309999942779541
2025-03-10,4.305500030517578
2025-03-11,4.302000045776367
2025-03-12,4.289000034332275
2025-03-13,4.294000148773193
2025-03-14,4.296000003814697
2025-03-17,4.309999942779541
2025-03-18,4.309999942779541
2025-03-19,4.302999973297119
2025-03-20,4.308000087738037
2025-03-21,4.302999973297119
2025-03-24,4.2870001792907715
2025-03-25,4.29449987411499
2025-03-26,4.2870001792907715
2025-03-27,4.2795000076293945
2025-03-28,4.302499771118164
