date,value
2024-07-24,2063.590087890625
2024-07-25,2049.989990234375
2024-07-29,2011.3399658203125
2024-07-30,1994.3399658203125
2024-07-31,1998.02001953125
2024-08-01,1967.27001953125
2024-08-05,1906.27001953125
2024-08-06,1935.800048828125
2024-08-07,1970.260009765625
2024-08-08,1996.010009765625
2024-08-12,1972.739990234375
2024-08-14,2007.8900146484375
2024-08-15,2039.199951171875
2024-08-19,2041.489990234375
2024-08-20,2043.6500244140625
2024-08-21,2029.030029296875
2024-08-22,2032.7099609375
2024-08-26,2065.47998046875
2024-08-27,2064.18994140625
2024-08-28,2080.179931640625
2024-08-29,2081.679931640625
2024-09-02,2083.860107421875
2024-09-03,2057.080078125
2024-09-04,2045.5999755859375
2024-09-05,2072.7099609375
2024-09-09,2033.97998046875
2024-09-10,2031.0699462890625
2024-09-11,2033.280029296875
2024-09-12,2053.530029296875
2024-09-16,2015.199951171875
2024-09-17,1987.8900146484375
2024-09-18,1998.3900146484375
2024-09-19,1982.8900146484375
2024-09-23,2017.6500244140625
2024-09-24,2042.2900390625
2024-09-25,2060.340087890625
2024-09-26,2091.27001953125
2024-09-30,2118.449951171875
2024-10-01,2092.429931640625
2024-10-07,2090.300048828125
2024-10-08,2092.389892578125
2024-10-09,2107.159912109375
2024-10-10,2086.89990234375
2024-10-14,2116.699951171875
2024-10-15,2131.199951171875
2024-10-21,2172.2900390625
2024-10-22,2152.969970703125
2024-10-28,2173.010009765625
2024-10-29,2190.6201171875
2024-10-30,2224.2099609375
2024-10-31,2213.639892578125
2024-11-04,2212.449951171875
2024-11-05,2222.5400390625
2024-11-06,2229.489990234375
2024-11-07,2231.659912109375
2024-11-11,2276.22998046875
2024-11-12,2295.889892578125
2024-11-13,2305.18994140625
2024-11-14,2280.93994140625
2024-11-18,2274.1201171875
2024-11-19,2280.169921875
2024-11-20,2274.75
2024-11-21,2281.510009765625
2024-11-25,2309.090087890625
2024-11-26,2328.840087890625
2024-11-27,2306.52001953125
2024-11-28,2294.820068359375
2024-12-02,2329.4599609375
2024-12-03,2357.8798828125
2024-12-04,2364.610107421875
2024-12-05,2363.75
2024-12-09,2405.110107421875
2024-12-10,2397.080078125
2024-12-11,2383.580078125
2024-12-12,2378.669921875
2024-12-16,2390.56005859375
2024-12-17,2410.219970703125
2024-12-18,2423.340087890625
2024-12-19,2399.669921875
2024-12-23,2422.7099609375
2024-12-24,2434.010009765625
2024-12-25,2423.2900390625
2024-12-26,2406.760009765625
2024-12-30,2393.010009765625
2024-12-31,2426.830078125
2025-01-01,2439.219970703125
2025-01-02,2452.889892578125
2025-01-06,2500.969970703125
2025-01-07,2500.72998046875
2025-01-08,2480.6201171875
2025-01-09,2488.360107421875
2025-01-13,2490.8701171875
2025-01-14,2526.659912109375
2025-01-15,2558.580078125
2025-01-16,2567.070068359375
2025-01-20,2593.8798828125
2025-01-21,2592.85009765625
2025-01-22,2574.739990234375
2025-01-23,2557.89990234375
2025-01-27,2502.989990234375
2025-01-28,2506.25
2025-01-29,2519.4599609375
2025-01-30,2500.60009765625
2025-02-03,2501.860107421875
2025-02-04,2537.97998046875
2025-02-05,2578.300048828125
2025-02-06,2573.4599609375
2025-02-10,2588.35009765625
2025-02-11,2568.449951171875
2025-02-12,2530.300048828125
2025-02-13,2574.10009765625
2025-02-17,2571.2099609375
2025-02-18,2609.68994140625
2025-02-19,2602.6298828125
2025-02-20,2588.39990234375
2025-02-24,2538.219970703125
2025-02-25,2531.949951171875
2025-02-26,2542.5
2025-02-27,2542.52001953125
2025-03-03,2564.9599609375
2025-03-04,2511.139892578125
2025-03-05,2535.550048828125
2025-03-06,2519.610107421875
2025-03-10,2527.22998046875
2025-03-11,2516.739990234375
2025-03-12,2554.780029296875
2025-03-13,2568.580078125
2025-03-17,2591.610107421875
