date,value
2023-01-01,3.69019285
2023-01-02,3.72457765
2023-01-03,3.78251076
2023-01-04,3.86054702
2023-01-05,3.89065705
2023-01-08,3.90356854
2023-01-09,3.89104858
2023-01-10,3.94096375
2023-01-11,3.94118316
2023-01-12,3.9192155
2023-01-15,3.9308954
2023-01-16,3.94231118
2023-01-17,3.9200522
2023-01-18,3.93150114
2023-01-19,3.88649106
2023-01-22,3.89814153
2023-01-23,3.90969291
2023-01-24,3.89838479
2023-01-25,3.89851108
2023-01-26,3.89863737
2023-01-29,3.89902703
2023-01-30,3.91082056
2023-01-31,3.91099006
2023-02-01,3.92289162
2023-02-02,3.93486507
2023-02-05,3.95935066
2023-02-06,3.95967253
2023-02-08,4.01578173
2023-02-09,4.00528423
2023-02-12,4.01743166
2023-02-13,4.0178515
2023-02-14,4.04038653
2023-02-15,4.06305306
2023-02-16,4.18609157
2023-02-19,4.2337584495546
2023-02-20,4.3364119529725
2023-02-21,4.4171237945557
2023-02-22,4.5326113700868
2023-02-23,4.5688128471376
2023-02-26,4.6556591987611
2023-02-27,4.7507238388063
2023-02-28,4.7648978233339
2023-03-01,4.8142170906068
2023-03-02,4.9259434194149
2023-03-05,4.8902055230182
2023-03-06,4.8828327134917
2023-03-08,4.9036017472172
2023-03-09,4.9116952075215
2023-03-12,4.8390341044364
2023-03-13,4.6745847669142
2023-03-14,4.6744561195374
2023-03-15,4.4527101516725
2023-03-16,4.5664882659913
2023-03-19,4.5723152160646
2023-03-20,4.5402359962464
2023-03-21,4.5648789405824
2023-03-22,4.5782542228699
2023-03-23,4.5459270477296
2023-03-26,4.5632672309877
2023-03-27,4.5768308639528
2023-03-28,4.578869342804
2023-03-29,4.5692801475527
2023-03-30,4.5479750633241
2023-04-02,4.5421791076661
2023-04-03,4.5677614212037
2023-04-04,4.6053457260133
2023-04-09,4.679740138141
2023-04-10,4.6703754258882
2023-04-13,4.6901440620424
2023-04-16,4.6289515495301
2023-04-17,4.6424412727358
2023-04-18,4.6332120895387
2023-04-19,4.6125102043153
2023-04-20,4.6031570434571
2023-04-23,4.6094429492952
2023-04-24,4.6115636825563
2023-04-27,4.618012905121
2023-04-30,4.6010279655458
2023-05-01,4.6149921417238
2023-05-02,4.6171927452089
2023-05-03,4.6060800642921
2023-05-04,4.5751041513463
2023-05-07,4.5478110260399
2023-05-08,4.5433966932634
2023-05-09,4.560605287552
2023-05-10,4.5624589920045
2023-05-11,4.5312762260438
2023-05-14,4.4922852516176
2023-05-15,4.5051121711733
2023-05-16,4.6408915519715
2023-05-17,4.6542286872865
2023-05-18,4.6788907051087
2023-05-21,4.69699382782
2023-05-22,4.6651792526247
2023-05-23,4.6788144111634
2023-05-24,4.6810936927796
2023-05-28,4.6903467178346
2023-05-29,4.7275042533876
2023-05-30,4.7416090965272
2023-05-31,4.7441220283509
2023-06-01,4.7700715065004
2023-06-04,4.7661447525025
2023-06-05,4.8043227195741
2023-06-06,4.8308539390565
2023-06-07,4.8008999420325
2023-06-08,4.8039935604421
2023-06-11,4.7948100697202
2023-06-12,4.7509178047246
2023-06-13,4.7416448593141
2023-06-14,4.7665143013002
2023-06-15,4.7689843177796
2023-06-18,4.7083425521852
2023-06-19,4.7334527969362
2023-06-20,4.7358751296998
2023-06-21,4.7383117675782
2023-06-22,4.7407627105714
2023-06-25,4.7482085227968
2023-06-26,4.7275042533876
2023-06-27,4.7765469551087
2023-06-28,4.7908425331117
2023-06-29,4.8403978347779
2023-07-02,4.8725557327272
2023-07-03,4.863624572754
2023-07-04,4.8189616203309
2023-07-05,4.8183554657834
2023-07-06,4.8330179061352
2023-07-09,4.8412631772921
2023-07-10,4.8207494789105
2023-07-11,4.7864842414858
2023-07-12,4.7889995574953
2023-07-13,4.7689843177796
2023-07-16,4.7083425521852
2023-07-17,4.6538090705873
2023-07-18,4.6560084819795
2023-07-19,4.6582221984864
2023-07-20,4.6948552131654
2023-07-23,4.7482085227968
2023-07-24,4.7623348236085
2023-07-25,4.7765469551087
2023-07-26,4.7466516494752
2023-07-30,4.7897744178773
2023-07-31,4.8043227195741
2023-08-01,4.7239184379579
2023-08-02,4.731036857859
2023-08-03,4.7394237586616
2023-08-06,4.7183230298336
2023-08-07,4.6959501053778
